load_zone,stage_id,timepoint,load_mw
MSEDCL,1,203013311,25523.38883
MSEDCL,1,203013312,25596.53059
MSEDCL,1,203013313,25669.67259
MSEDCL,1,203013314,25779.11081
MSEDCL,1,203013315,25888.54904
MSEDCL,1,203013316,25997.9875
MSEDCL,1,203013317,26107.42573
MSEDCL,1,203013318,26506.4981
MSEDCL,1,203013319,26905.57048
MSEDCL,1,203013320,27304.64261
MSEDCL,1,203013321,27703.71499
MSEDCL,1,203013322,28047.91288
MSEDCL,1,203013323,28392.11054
MSEDCL,1,203013324,28736.30821
MSEDCL,1,203013325,29080.50587
MSEDCL,1,203013326,29244.10868
MSEDCL,1,203013327,29407.71149
MSEDCL,1,203013328,29571.3143
MSEDCL,1,203013329,29734.91712
MSEDCL,1,203013330,29628.12202
MSEDCL,1,203013331,29521.32668
MSEDCL,1,203013332,29414.53135
MSEDCL,1,203013333,29307.73625
MSEDCL,1,203013334,28996.25603
MSEDCL,1,203013335,28684.77581
MSEDCL,1,203013336,28373.29559
MSEDCL,1,203013337,28061.81561
MSEDCL,1,203013338,28144.36915
MSEDCL,1,203013339,28226.92293
MSEDCL,1,203013340,28309.47647
MSEDCL,1,203013341,28392.03024
MSEDCL,1,203013342,28518.54826
MSEDCL,1,203013343,28645.06627
MSEDCL,1,203013344,28771.58429
MSEDCL,1,203013345,28898.10254
MSEDCL,1,203013346,28997.98724
MSEDCL,1,203013347,29097.87194
MSEDCL,1,203013348,29197.75664
MSEDCL,1,203013349,29297.64134
MSEDCL,1,203013350,29173.7341
MSEDCL,1,203013351,29049.82663
MSEDCL,1,203013352,28925.91939
MSEDCL,1,203013353,28802.01215
MSEDCL,1,203013354,28808.08162
MSEDCL,1,203013355,28814.15085
MSEDCL,1,203013356,28820.22032
MSEDCL,1,203013357,28826.28956
MSEDCL,1,203013358,28779.18968
MSEDCL,1,203013359,28732.09005
MSEDCL,1,203013360,28684.99018
MSEDCL,1,203013361,28637.89031
MSEDCL,1,203013362,28215.9033
MSEDCL,1,203013363,27793.91628
MSEDCL,1,203013364,27371.92904
MSEDCL,1,203013365,26949.94203
MSEDCL,1,203013366,26670.13327
MSEDCL,1,203013367,26390.32427
MSEDCL,1,203013368,26110.51551
MSEDCL,1,203013369,25830.70652
MSEDCL,1,203013370,25741.62452
MSEDCL,1,203013371,25652.54252
MSEDCL,1,203013372,25563.4603
MSEDCL,1,203013373,25474.3783
MSEDCL,1,203013374,25695.20871
MSEDCL,1,203013375,25916.03912
MSEDCL,1,203013376,26136.86929
MSEDCL,1,203013377,26357.6997
MSEDCL,1,203013378,26341.28605
MSEDCL,1,203013379,26324.87216
MSEDCL,1,203013380,26308.45851
MSEDCL,1,203013381,26292.04463
MSEDCL,1,203013382,26061.33182
MSEDCL,1,203013383,25830.61877
MSEDCL,1,203013384,25599.90596
MSEDCL,1,203013385,25369.19291
MSEDCL,1,203013386,25355.66212
MSEDCL,1,203013387,25342.13133
MSEDCL,1,203013388,25328.60055
MSEDCL,1,203013389,25315.06952
MSEDCL,1,203013390,25399.86214
MSEDCL,1,203013391,25484.65452
MSEDCL,1,203013392,25569.4469
MSEDCL,1,203013393,25654.23952
MSEDCL,1,203013394,25873.49722
MSEDCL,1,203013395,26092.75516
MSEDCL,1,203013396,26312.01286
MSEDCL,1,203013401,26531.2708
MSEDCL,1,203013402,26411.6683
MSEDCL,1,203013403,26292.06604
MSEDCL,1,203013404,26172.46378
MSEDCL,1,203013405,26052.86151
MSEDCL,1,203013406,25986.38623
MSEDCL,1,203013407,25919.91117
MSEDCL,1,203013408,25853.43589
MSEDCL,1,203013409,25786.96083
MSEDCL,1,203013410,25883.74481
MSEDCL,1,203013411,25980.52903
MSEDCL,1,203013412,26077.31301
MSEDCL,1,203013413,26174.097
MSEDCL,1,203013414,26371.65386
MSEDCL,1,203013415,26569.21049
MSEDCL,1,203013416,26766.76736
MSEDCL,1,203013417,26964.32399
MSEDCL,1,203013418,27329.43044
MSEDCL,1,203013419,27694.53712
MSEDCL,1,203013420,28059.64357
MSEDCL,1,203013421,28424.75002
MSEDCL,1,203013422,28393.27081
MSEDCL,1,203013423,28361.79137
MSEDCL,1,203013424,28330.31217
MSEDCL,1,203013425,28298.83273
MSEDCL,1,203013426,28280.86919
MSEDCL,1,203013427,28262.90564
MSEDCL,1,203013428,28244.9421
MSEDCL,1,203013429,28226.97832
MSEDCL,1,203013430,28189.17711
MSEDCL,1,203013431,28151.37591
MSEDCL,1,203013432,28113.5747
MSEDCL,1,203013433,28075.77349
MSEDCL,1,203013434,27918.30788
MSEDCL,1,203013435,27760.84227
MSEDCL,1,203013436,27603.37665
MSEDCL,1,203013437,27445.91104
MSEDCL,1,203013438,27653.00165
MSEDCL,1,203013439,27860.09225
MSEDCL,1,203013440,28067.18263
MSEDCL,1,203013441,28274.27324
MSEDCL,1,203013442,28457.22447
MSEDCL,1,203013443,28640.17546
MSEDCL,1,203013444,28823.12669
MSEDCL,1,203013445,29006.07792
MSEDCL,1,203013446,29097.90709
MSEDCL,1,203013447,29189.73625
MSEDCL,1,203013448,29281.56518
MSEDCL,1,203013449,29373.39435
MSEDCL,1,203013450,29319.60333
MSEDCL,1,203013451,29265.81231
MSEDCL,1,203013452,29212.02106
MSEDCL,1,203013453,29158.23005
MSEDCL,1,203013454,29108.238
MSEDCL,1,203013455,29058.24596
MSEDCL,1,203013456,29008.25392
MSEDCL,1,203013457,28958.26187
MSEDCL,1,203013458,29000.58382
MSEDCL,1,203013459,29042.90599
MSEDCL,1,203013460,29085.22794
MSEDCL,1,203013461,29127.55011
MSEDCL,1,203013462,28924.88411
MSEDCL,1,203013463,28722.21788
MSEDCL,1,203013464,28519.55189
MSEDCL,1,203013465,28316.88589
MSEDCL,1,203013466,28161.14357
MSEDCL,1,203013467,28005.40101
MSEDCL,1,203013468,27849.65869
MSEDCL,1,203013469,27693.91614
MSEDCL,1,203013470,27434.78644
MSEDCL,1,203013471,27175.6565
MSEDCL,1,203013472,26916.5268
MSEDCL,1,203013473,26657.39709
MSEDCL,1,203013474,26830.72986
MSEDCL,1,203013475,27004.06262
MSEDCL,1,203013476,27177.39539
MSEDCL,1,203013477,27350.72815
MSEDCL,1,203013478,27428.11926
MSEDCL,1,203013479,27505.51037
MSEDCL,1,203013480,27582.90148
MSEDCL,1,203013481,27660.29259
MSEDCL,1,203013482,27408.59256
MSEDCL,1,203013483,27156.89252
MSEDCL,1,203013484,26905.19249
MSEDCL,1,203013485,26653.49245
MSEDCL,1,203013486,26556.48596
MSEDCL,1,203013487,26459.47946
MSEDCL,1,203013488,26362.47297
MSEDCL,1,203013489,26265.46648
MSEDCL,1,203013490,26301.01534
MSEDCL,1,203013491,26336.56421
MSEDCL,1,203013492,26372.11308
MSEDCL,1,203013493,26407.66195
MSEDCL,1,203013494,26394.56082
MSEDCL,1,203013495,26381.45946
MSEDCL,1,203013496,26368.35833
MSEDCL,1,203013501,26355.25697
MSEDCL,1,203013502,26257.34228
MSEDCL,1,203013503,26159.42735
MSEDCL,1,203013504,26061.51266
MSEDCL,1,203013505,25963.59774
MSEDCL,1,203013506,25909.06006
MSEDCL,1,203013507,25854.52237
MSEDCL,1,203013508,25799.98469
MSEDCL,1,203013509,25745.447
MSEDCL,1,203013510,25848.21992
MSEDCL,1,203013511,25950.99284
MSEDCL,1,203013512,26053.76576
MSEDCL,1,203013513,26156.53867
MSEDCL,1,203013514,26370.46054
MSEDCL,1,203013515,26584.38218
MSEDCL,1,203013516,26798.30382
MSEDCL,1,203013517,27012.22569
MSEDCL,1,203013518,27388.22445
MSEDCL,1,203013519,27764.22322
MSEDCL,1,203013520,28140.22175
MSEDCL,1,203013521,28516.22051
MSEDCL,1,203013522,28481.31241
MSEDCL,1,203013523,28446.4043
MSEDCL,1,203013524,28411.4962
MSEDCL,1,203013525,28376.58833
MSEDCL,1,203013526,28382.92546
MSEDCL,1,203013527,28389.26283
MSEDCL,1,203013528,28395.60019
MSEDCL,1,203013529,28401.93755
MSEDCL,1,203013530,28352.95379
MSEDCL,1,203013531,28303.9698
MSEDCL,1,203013532,28254.98603
MSEDCL,1,203013533,28206.00204
MSEDCL,1,203013534,28045.40615
MSEDCL,1,203013535,27884.81002
MSEDCL,1,203013536,27724.21413
MSEDCL,1,203013537,27563.618
MSEDCL,1,203013538,27783.77925
MSEDCL,1,203013539,28003.94073
MSEDCL,1,203013540,28224.10197
MSEDCL,1,203013541,28444.26322
MSEDCL,1,203013542,28641.29965
MSEDCL,1,203013543,28838.33585
MSEDCL,1,203013544,29035.37229
MSEDCL,1,203013545,29232.40872
MSEDCL,1,203013546,29347.93946
MSEDCL,1,203013547,29463.47019
MSEDCL,1,203013548,29579.00116
MSEDCL,1,203013549,29694.5319
MSEDCL,1,203013550,29609.45254
MSEDCL,1,203013551,29524.37294
MSEDCL,1,203013552,29439.29357
MSEDCL,1,203013553,29354.21398
MSEDCL,1,203013554,29289.46827
MSEDCL,1,203013555,29224.72256
MSEDCL,1,203013556,29159.97685
MSEDCL,1,203013557,29095.23114
MSEDCL,1,203013558,29149.65338
MSEDCL,1,203013559,29204.07562
MSEDCL,1,203013560,29258.49763
MSEDCL,1,203013561,29312.91986
MSEDCL,1,203013562,29111.31894
MSEDCL,1,203013563,28909.71801
MSEDCL,1,203013564,28708.11685
MSEDCL,1,203013565,28506.51593
MSEDCL,1,203013566,28358.25471
MSEDCL,1,203013567,28209.99326
MSEDCL,1,203013568,28061.73205
MSEDCL,1,203013569,27913.4706
MSEDCL,1,203013570,27640.03318
MSEDCL,1,203013571,27366.59577
MSEDCL,1,203013572,27093.15812
MSEDCL,1,203013573,26819.7207
MSEDCL,1,203013574,26991.92672
MSEDCL,1,203013575,27164.13296
MSEDCL,1,203013576,27336.33898
MSEDCL,1,203013577,27508.54522
MSEDCL,1,203013578,27578.29975
MSEDCL,1,203013579,27648.05427
MSEDCL,1,203013580,27717.8088
MSEDCL,1,203013581,27787.56333
MSEDCL,1,203013582,27528.79113
MSEDCL,1,203013583,27270.01893
MSEDCL,1,203013584,27011.24674
MSEDCL,1,203013585,26752.47454
MSEDCL,1,203013586,26672.36233
MSEDCL,1,203013587,26592.25012
MSEDCL,1,203013588,26512.13791
MSEDCL,1,203013589,26432.0257
MSEDCL,1,203013590,26464.86255
MSEDCL,1,203013591,26497.69962
MSEDCL,1,203013592,26530.5367
MSEDCL,1,203013593,26563.37355
MSEDCL,1,203013594,26438.65912
MSEDCL,1,203013595,26313.94494
MSEDCL,1,203013596,26189.23051
MSEDCL,1,203013601,26064.51609
MSEDCL,1,203013602,25913.83472
MSEDCL,1,203013603,25763.15312
MSEDCL,1,203013604,25612.47176
MSEDCL,1,203013605,25461.79016
MSEDCL,1,203013606,25410.47492
MSEDCL,1,203013607,25359.15968
MSEDCL,1,203013608,25307.84421
MSEDCL,1,203013609,25256.52898
MSEDCL,1,203013610,25339.55617
MSEDCL,1,203013611,25422.58359
MSEDCL,1,203013612,25505.61102
MSEDCL,1,203013613,25588.63821
MSEDCL,1,203013614,25763.6014
MSEDCL,1,203013615,25938.56459
MSEDCL,1,203013616,26113.52755
MSEDCL,1,203013617,26288.49074
MSEDCL,1,203013618,26733.07632
MSEDCL,1,203013619,27177.66212
MSEDCL,1,203013620,27622.24793
MSEDCL,1,203013621,28066.83373
MSEDCL,1,203013622,28400.79567
MSEDCL,1,203013623,28734.75761
MSEDCL,1,203013624,29068.71979
MSEDCL,1,203013625,29402.68173
MSEDCL,1,203013626,29450.02529
MSEDCL,1,203013627,29497.36908
MSEDCL,1,203013628,29544.71265
MSEDCL,1,203013629,29592.05621
MSEDCL,1,203013630,29613.63439
MSEDCL,1,203013631,29635.21233
MSEDCL,1,203013632,29656.79028
MSEDCL,1,203013633,29678.36822
MSEDCL,1,203013634,29427.81775
MSEDCL,1,203013635,29177.26704
MSEDCL,1,203013636,28926.71634
MSEDCL,1,203013637,28676.16563
MSEDCL,1,203013638,28775.84085
MSEDCL,1,203013639,28875.51608
MSEDCL,1,203013640,28975.1913
MSEDCL,1,203013641,29074.86653
MSEDCL,1,203013642,29433.46454
MSEDCL,1,203013643,29792.06255
MSEDCL,1,203013644,30150.66056
MSEDCL,1,203013645,30509.25857
MSEDCL,1,203013646,30488.79388
MSEDCL,1,203013647,30468.32942
MSEDCL,1,203013648,30447.86472
MSEDCL,1,203013649,30427.40026
MSEDCL,1,203013650,30259.93796
MSEDCL,1,203013651,30092.47566
MSEDCL,1,203013652,29925.01336
MSEDCL,1,203013653,29757.55106
MSEDCL,1,203013654,29759.36931
MSEDCL,1,203013655,29761.18734
MSEDCL,1,203013656,29763.00559
MSEDCL,1,203013657,29764.82362
MSEDCL,1,203013658,29627.85994
MSEDCL,1,203013659,29490.89603
MSEDCL,1,203013660,29353.93235
MSEDCL,1,203013661,29216.96867
MSEDCL,1,203013662,28905.89669
MSEDCL,1,203013663,28594.82472
MSEDCL,1,203013664,28283.75298
MSEDCL,1,203013665,27972.68101
MSEDCL,1,203013666,27611.75571
MSEDCL,1,203013667,27250.83018
MSEDCL,1,203013668,26889.90466
MSEDCL,1,203013669,26528.97936
MSEDCL,1,203013670,26398.11075
MSEDCL,1,203013671,26267.24214
MSEDCL,1,203013672,26136.3733
MSEDCL,1,203013673,26005.50469
MSEDCL,1,203013674,26001.07356
MSEDCL,1,203013675,25996.64243
MSEDCL,1,203013676,25992.2113
MSEDCL,1,203013677,25987.78018
MSEDCL,1,203013678,25833.99181
MSEDCL,1,203013679,25680.20344
MSEDCL,1,203013680,25526.41507
MSEDCL,1,203013681,25372.6267
MSEDCL,1,203013682,25242.24291
MSEDCL,1,203013683,25111.85889
MSEDCL,1,203013684,24981.4751
MSEDCL,1,203013685,24851.09131
MSEDCL,1,203013686,24849.92941
MSEDCL,1,203013687,24848.76775
MSEDCL,1,203013688,24847.60585
MSEDCL,1,203013689,24846.44419
MSEDCL,1,203013690,24856.5
MSEDCL,1,203013691,24866.5558
MSEDCL,1,203013692,24876.61184
MSEDCL,1,203013693,24886.66764
MSEDCL,1,203013694,24802.76437
MSEDCL,1,203013695,24718.86087
MSEDCL,1,203013696,24634.95737
MSEDCL,1,203013701,24551.0541
MSEDCL,1,203013702,24424.85728
MSEDCL,1,203013703,24298.66069
MSEDCL,1,203013704,24172.46411
MSEDCL,1,203013705,24046.26729
MSEDCL,1,203013706,24007.15127
MSEDCL,1,203013707,23968.03525
MSEDCL,1,203013708,23928.91923
MSEDCL,1,203013709,23889.80321
MSEDCL,1,203013710,23886.24094
MSEDCL,1,203013711,23882.67868
MSEDCL,1,203013712,23879.11618
MSEDCL,1,203013713,23875.55392
MSEDCL,1,203013714,24200.52442
MSEDCL,1,203013715,24525.4947
MSEDCL,1,203013716,24850.46521
MSEDCL,1,203013717,25175.43549
MSEDCL,1,203013718,25459.74473
MSEDCL,1,203013719,25744.05422
MSEDCL,1,203013720,26028.36347
MSEDCL,1,203013721,26312.67271
MSEDCL,1,203013722,26476.88324
MSEDCL,1,203013723,26641.09377
MSEDCL,1,203013724,26805.30429
MSEDCL,1,203013725,26969.51459
MSEDCL,1,203013726,26772.77841
MSEDCL,1,203013727,26576.04222
MSEDCL,1,203013728,26379.30604
MSEDCL,1,203013729,26182.56962
MSEDCL,1,203013730,25987.74969
MSEDCL,1,203013731,25792.92975
MSEDCL,1,203013732,25598.10981
MSEDCL,1,203013733,25403.28964
MSEDCL,1,203013734,25037.46771
MSEDCL,1,203013735,24671.64556
MSEDCL,1,203013736,24305.8234
MSEDCL,1,203013737,23940.00124
MSEDCL,1,203013738,24023.24279
MSEDCL,1,203013739,24106.48412
MSEDCL,1,203013740,24189.72544
MSEDCL,1,203013741,24272.967
MSEDCL,1,203013742,24449.7147
MSEDCL,1,203013743,24626.46263
MSEDCL,1,203013744,24803.21033
MSEDCL,1,203013745,24979.95826
MSEDCL,1,203013746,24959.33413
MSEDCL,1,203013747,24938.71
MSEDCL,1,203013748,24918.0861
MSEDCL,1,203013749,24897.46197
MSEDCL,1,203013750,24851.43648
MSEDCL,1,203013751,24805.41099
MSEDCL,1,203013752,24759.3855
MSEDCL,1,203013753,24713.36025
MSEDCL,1,203013754,24637.27069
MSEDCL,1,203013755,24561.18136
MSEDCL,1,203013756,24485.09203
MSEDCL,1,203013757,24409.0027
MSEDCL,1,203013758,24324.23057
MSEDCL,1,203013759,24239.45843
MSEDCL,1,203013760,24154.68653
MSEDCL,1,203013761,24069.9144
MSEDCL,1,203013762,23843.19863
MSEDCL,1,203013763,23616.48287
MSEDCL,1,203013764,23389.7671
MSEDCL,1,203013765,23163.05133
MSEDCL,1,203013766,22973.84606
MSEDCL,1,203013767,22784.64056
MSEDCL,1,203013768,22595.43529
MSEDCL,1,203013769,22406.22979
MSEDCL,1,203013770,22344.54779
MSEDCL,1,203013771,22282.8658
MSEDCL,1,203013772,22221.1838
MSEDCL,1,203013773,22159.5018
MSEDCL,1,203013774,22227.95478
MSEDCL,1,203013775,22296.40776
MSEDCL,1,203013776,22364.86074
MSEDCL,1,203013777,22433.31371
MSEDCL,1,203013778,22461.80881
MSEDCL,1,203013779,22490.3039
MSEDCL,1,203013780,22518.799
MSEDCL,1,203013781,22547.29409
MSEDCL,1,203013782,22470.83748
MSEDCL,1,203013783,22394.3811
MSEDCL,1,203013784,22317.92472
MSEDCL,1,203013785,22241.46834
MSEDCL,1,203013786,22199.1457
MSEDCL,1,203013787,22156.82329
MSEDCL,1,203013788,22114.50065
MSEDCL,1,203013789,22072.17824
MSEDCL,1,203013790,22161.41013
MSEDCL,1,203013791,22250.64225
MSEDCL,1,203013792,22339.87437
MSEDCL,1,203013793,22429.10649
MSEDCL,1,203013794,22552.16884
MSEDCL,1,203013795,22675.23119
MSEDCL,1,203013796,22798.29354
MSEDCL,1,203013801,22921.3559
MSEDCL,1,203013802,22743.61062
MSEDCL,1,203013803,22565.86535
MSEDCL,1,203013804,22388.12008
MSEDCL,1,203013805,22210.37481
MSEDCL,1,203013806,22254.59019
MSEDCL,1,203013807,22298.8058
MSEDCL,1,203013808,22343.02118
MSEDCL,1,203013809,22387.23679
MSEDCL,1,203013810,22415.57943
MSEDCL,1,203013811,22443.9223
MSEDCL,1,203013812,22472.26518
MSEDCL,1,203013813,22500.60805
MSEDCL,1,203013814,22729.72116
MSEDCL,1,203013815,22958.83451
MSEDCL,1,203013816,23187.94785
MSEDCL,1,203013817,23417.06119
MSEDCL,1,203013818,23981.91191
MSEDCL,1,203013819,24546.76262
MSEDCL,1,203013820,25111.61333
MSEDCL,1,203013821,25676.46405
MSEDCL,1,203013822,26092.77843
MSEDCL,1,203013823,26509.09259
MSEDCL,1,203013824,26925.40697
MSEDCL,1,203013825,27341.72136
MSEDCL,1,203013826,27615.10967
MSEDCL,1,203013827,27888.49774
MSEDCL,1,203013828,28161.88604
MSEDCL,1,203013829,28435.27435
MSEDCL,1,203013830,28481.85937
MSEDCL,1,203013831,28528.44416
MSEDCL,1,203013832,28575.02919
MSEDCL,1,203013833,28621.61398
MSEDCL,1,203013834,28462.56938
MSEDCL,1,203013835,28303.52454
MSEDCL,1,203013836,28144.47994
MSEDCL,1,203013837,27985.4351
MSEDCL,1,203013838,28117.23705
MSEDCL,1,203013839,28249.03876
MSEDCL,1,203013840,28380.84047
MSEDCL,1,203013841,28512.64218
MSEDCL,1,203013842,28743.27842
MSEDCL,1,203013843,28973.91466
MSEDCL,1,203013844,29204.5509
MSEDCL,1,203013845,29435.18714
MSEDCL,1,203013846,29450.57761
MSEDCL,1,203013847,29465.96785
MSEDCL,1,203013848,29481.35809
MSEDCL,1,203013849,29496.74834
MSEDCL,1,203013850,29412.20337
MSEDCL,1,203013851,29327.6584
MSEDCL,1,203013852,29243.1132
MSEDCL,1,203013853,29158.56824
MSEDCL,1,203013854,29132.48678
MSEDCL,1,203013855,29106.40555
MSEDCL,1,203013856,29080.32409
MSEDCL,1,203013857,29054.24263
MSEDCL,1,203013858,29080.03897
MSEDCL,1,203013859,29105.83508
MSEDCL,1,203013860,29131.63141
MSEDCL,1,203013861,29157.42775
MSEDCL,1,203013862,28957.65905
MSEDCL,1,203013863,28757.89011
MSEDCL,1,203013864,28558.12141
MSEDCL,1,203013865,28358.3527
MSEDCL,1,203013866,28008.07091
MSEDCL,1,203013867,27657.78935
MSEDCL,1,203013868,27307.50756
MSEDCL,1,203013869,26957.22576
MSEDCL,1,203013870,26810.36385
MSEDCL,1,203013871,26663.50171
MSEDCL,1,203013872,26516.63956
MSEDCL,1,203013873,26369.77742
MSEDCL,1,203013874,26617.66149
MSEDCL,1,203013875,26865.54556
MSEDCL,1,203013876,27113.42963
MSEDCL,1,203013877,27361.31393
MSEDCL,1,203013878,27262.06907
MSEDCL,1,203013879,27162.8242
MSEDCL,1,203013880,27063.57933
MSEDCL,1,203013881,26964.33447
MSEDCL,1,203013882,26764.59765
MSEDCL,1,203013883,26564.86083
MSEDCL,1,203013884,26365.12401
MSEDCL,1,203013885,26165.38719
MSEDCL,1,203013886,26043.52002
MSEDCL,1,203013887,25921.65285
MSEDCL,1,203013888,25799.78568
MSEDCL,1,203013889,25677.91851
MSEDCL,1,203013890,25757.53008
MSEDCL,1,203013891,25837.14164
MSEDCL,1,203013892,25916.7532
MSEDCL,1,203013893,25996.36499
MSEDCL,1,203013894,25971.95306
MSEDCL,1,203013895,25947.54113
MSEDCL,1,203013896,25923.1292
MSEDCL,1,203013901,25898.71727
MSEDCL,1,203013902,25728.24362
MSEDCL,1,203013903,25557.77021
MSEDCL,1,203013904,25387.29657
MSEDCL,1,203013905,25216.82293
MSEDCL,1,203013906,25165.59963
MSEDCL,1,203013907,25114.37633
MSEDCL,1,203013908,25063.15303
MSEDCL,1,203013909,25011.92973
MSEDCL,1,203013910,25049.08505
MSEDCL,1,203013911,25086.24037
MSEDCL,1,203013912,25123.39569
MSEDCL,1,203013913,25160.55101
MSEDCL,1,203013914,25364.14709
MSEDCL,1,203013915,25567.74316
MSEDCL,1,203013916,25771.33923
MSEDCL,1,203013917,25974.93531
MSEDCL,1,203013918,26362.90961
MSEDCL,1,203013919,26750.88392
MSEDCL,1,203013920,27138.85822
MSEDCL,1,203013921,27526.83252
MSEDCL,1,203013922,27824.11745
MSEDCL,1,203013923,28121.40214
MSEDCL,1,203013924,28418.68683
MSEDCL,1,203013925,28715.97153
MSEDCL,1,203013926,28773.71071
MSEDCL,1,203013927,28831.44966
MSEDCL,1,203013928,28889.18861
MSEDCL,1,203013929,28946.9278
MSEDCL,1,203013930,29013.1026
MSEDCL,1,203013931,29079.27764
MSEDCL,1,203013932,29145.45268
MSEDCL,1,203013933,29211.62771
MSEDCL,1,203013934,29122.81292
MSEDCL,1,203013935,29033.99789
MSEDCL,1,203013936,28945.18309
MSEDCL,1,203013937,28856.36829
MSEDCL,1,203013938,28951.13409
MSEDCL,1,203013939,29045.89988
MSEDCL,1,203013940,29140.66567
MSEDCL,1,203013941,29235.43146
MSEDCL,1,203013942,29351.08789
MSEDCL,1,203013943,29466.74454
MSEDCL,1,203013944,29582.40097
MSEDCL,1,203013945,29698.05762
MSEDCL,1,203013946,29678.04889
MSEDCL,1,203013947,29658.04039
MSEDCL,1,203013948,29638.03189
MSEDCL,1,203013949,29618.02338
MSEDCL,1,203013950,29674.9242
MSEDCL,1,203013951,29731.82524
MSEDCL,1,203013952,29788.72606
MSEDCL,1,203013953,29845.6271
MSEDCL,1,203013954,29901.50264
MSEDCL,1,203013955,29957.37795
MSEDCL,1,203013956,30013.25349
MSEDCL,1,203013957,30069.12903
MSEDCL,1,203013958,29868.71654
MSEDCL,1,203013959,29668.30381
MSEDCL,1,203013960,29467.89131
MSEDCL,1,203013961,29267.47882
MSEDCL,1,203013962,29095.15573
MSEDCL,1,203013963,28922.83264
MSEDCL,1,203013964,28750.50955
MSEDCL,1,203013965,28578.18647
MSEDCL,1,203013966,28425.78809
MSEDCL,1,203013967,28273.38971
MSEDCL,1,203013968,28120.99133
MSEDCL,1,203013969,27968.59296
MSEDCL,1,203013970,27844.54863
MSEDCL,1,203013971,27720.50407
MSEDCL,1,203013972,27596.45974
MSEDCL,1,203013973,27472.41517
MSEDCL,1,203013974,27449.52916
MSEDCL,1,203013975,27426.64292
MSEDCL,1,203013976,27403.75691
MSEDCL,1,203013977,27380.87066
MSEDCL,1,203013978,27258.63505
MSEDCL,1,203013979,27136.3992
MSEDCL,1,203013980,27014.16335
MSEDCL,1,203013981,26891.9275
MSEDCL,1,203013982,26791.19558
MSEDCL,1,203013983,26690.46343
MSEDCL,1,203013984,26589.73151
MSEDCL,1,203013985,26488.99936
MSEDCL,1,203013986,26384.89953
MSEDCL,1,203013987,26280.79969
MSEDCL,1,203013988,26176.69986
MSEDCL,1,203013989,26072.60002
MSEDCL,1,203013990,26091.61956
MSEDCL,1,203013991,26110.6391
MSEDCL,1,203013992,26129.65864
MSEDCL,1,203013993,26148.67841
MSEDCL,1,203013994,26182.60873
MSEDCL,1,203013995,26216.53904
MSEDCL,1,203013996,26250.46935
MSEDCL,1,203014001,26284.39967
MSEDCL,1,203014002,26128.41365
MSEDCL,1,203014003,25972.42787
MSEDCL,1,203014004,25816.44186
MSEDCL,1,203014005,25660.45585
MSEDCL,1,203014006,25595.33448
MSEDCL,1,203014007,25530.21311
MSEDCL,1,203014008,25465.09174
MSEDCL,1,203014009,25399.97037
MSEDCL,1,203014010,25429.41253
MSEDCL,1,203014011,25458.85469
MSEDCL,1,203014012,25488.29685
MSEDCL,1,203014013,25517.73901
MSEDCL,1,203014014,25686.85339
MSEDCL,1,203014015,25855.96753
MSEDCL,1,203014016,26025.08167
MSEDCL,1,203014017,26194.19604
MSEDCL,1,203014018,26551.5991
MSEDCL,1,203014019,26909.00217
MSEDCL,1,203014020,27266.40546
MSEDCL,1,203014021,27623.80853
MSEDCL,1,203014022,28128.40448
MSEDCL,1,203014023,28633.00043
MSEDCL,1,203014024,29137.59661
MSEDCL,1,203014025,29642.19256
MSEDCL,1,203014026,29853.59349
MSEDCL,1,203014027,30064.99466
MSEDCL,1,203014028,30276.39583
MSEDCL,1,203014029,30487.79677
MSEDCL,1,203014030,30322.11386
MSEDCL,1,203014031,30156.43094
MSEDCL,1,203014032,29990.74803
MSEDCL,1,203014033,29825.06512
MSEDCL,1,203014034,29549.23036
MSEDCL,1,203014035,29273.39536
MSEDCL,1,203014036,28997.56061
MSEDCL,1,203014037,28721.72561
MSEDCL,1,203014038,28679.41624
MSEDCL,1,203014039,28637.10686
MSEDCL,1,203014040,28594.79749
MSEDCL,1,203014041,28552.48812
MSEDCL,1,203014042,28632.32964
MSEDCL,1,203014043,28712.17116
MSEDCL,1,203014044,28792.01268
MSEDCL,1,203014045,28871.8542
MSEDCL,1,203014046,28834.46356
MSEDCL,1,203014047,28797.07316
MSEDCL,1,203014048,28759.68253
MSEDCL,1,203014049,28722.29213
MSEDCL,1,203014050,28642.12872
MSEDCL,1,203014051,28561.9653
MSEDCL,1,203014052,28481.80212
MSEDCL,1,203014053,28401.6387
MSEDCL,1,203014054,28357.83622
MSEDCL,1,203014055,28314.03375
MSEDCL,1,203014056,28270.2315
MSEDCL,1,203014057,28226.42903
MSEDCL,1,203014058,28155.09249
MSEDCL,1,203014059,28083.75618
MSEDCL,1,203014060,28012.41964
MSEDCL,1,203014061,27941.0831
MSEDCL,1,203014062,27676.08549
MSEDCL,1,203014063,27411.08789
MSEDCL,1,203014064,27146.09028
MSEDCL,1,203014065,26881.09268
MSEDCL,1,203014066,26767.90202
MSEDCL,1,203014067,26654.71161
MSEDCL,1,203014068,26541.52095
MSEDCL,1,203014069,26428.33053
MSEDCL,1,203014070,26361.79846
MSEDCL,1,203014071,26295.26614
MSEDCL,1,203014072,26228.73407
MSEDCL,1,203014073,26162.20175
MSEDCL,1,203014074,26285.70773
