stage_id,timepoint,cap_factor
1,20305353,0.335204352
1,20305354,0.367362503
1,20305355,0.347065769
1,20305356,0.313033974
1,20305357,0.368464193
1,20305358,0.358791261
1,20305359,0.389328536
1,20305360,0.395523379
1,20305361,0.349242112
1,20305362,0.332062671
1,20305363,0.374235302
1,20305364,0.309810335
1,20305365,0.345853079
1,20305366,0.276321247
1,20305367,0.333139898
1,20305368,0.321326504
1,20305369,0.382787393
1,20305370,0.350196258
1,20305371,0.35469095
1,20305372,0.363208991
1,20305373,0.330270407
1,20305374,0.346024456
1,20305375,0.344062209
1,20305376,0.354728541
1,20305377,0.357435402
1,20305378,0.325675656
1,20305379,0.324707608
1,20305380,0.37797305
1,20305381,0.329169664
1,20305382,0.392594527
1,20305383,0.342786378
1,20305384,0.360787384
1,20305385,0.364477632
1,20305386,0.354786495
1,20305387,0.336158528
1,20305388,0.339348813
1,20305389,0.356072501
1,20305390,0.323754308
1,20305391,0.334583899
1,20305392,0.37602697
1,20305393,0.317716459
1,20305394,0.350086264
1,20305395,0.290615566
1,20305396,0.3737276
1,20305397,0.353399639
1,20305398,0.351870123
1,20305399,0.335999854
1,20305400,0.304942065
1,20305401,0.32589871
1,20305402,0.325666163
1,20305403,0.353854526
1,20305404,0.354820945
1,20305405,0.34733462
1,20305406,0.369323745
1,20305407,0.328040489
1,20305408,0.298920293
1,20305409,0.351151922
1,20305410,0.339635289
1,20305411,0.342071362
1,20305412,0.300390133
1,20305413,0.396413894
1,20305414,0.360515951
1,20305415,0.322802977
1,20305416,0.356762427
1,20305417,0.325725968
1,20305418,0.294282326
1,20305419,0.289000902
1,20305420,0.317499013
1,20305421,0.290960775
1,20305422,0.294184557
1,20305423,0.35664956
1,20305424,0.277505713
1,20305425,0.344582037
1,20305426,0.358400641
1,20305427,0.333979061
1,20305428,0.341689225
1,20305429,0.355077962
1,20305430,0.311949213
1,20305431,0.345539625
1,20305432,0.329067006
1,20305433,0.330637986
1,20305434,0.332843246
1,20305435,0.388803503
1,20305436,0.363914843
1,20305437,0.319162437
1,20305438,0.370712223
1,20305439,0.316412734
1,20305440,0.2869237
1,20305441,0.380982582
1,20305442,0.313215215
1,20305443,0.349745326
1,20305444,0.307959741
1,20305445,0.319337411
1,20305446,0.25991206
1,20305447,0.351362409
1,20305448,0.347947243
1,20305449,0.344235869
1,20305450,0.323919834
1,20305451,0.348511953
1,20305452,0.364795353
1,20305453,0.405661584
1,20305454,0.354646654
1,20305455,0.34664941
1,20305456,0.354096921
1,20305457,0.356057608
1,20305458,0.350533867
1,20305459,0.34138055
1,20305460,0.344139013
1,20305461,0.316490516
1,20305462,0.337951387
1,20305463,0.324939772
1,20305464,0.346917222
1,20305465,0.329178361
1,20305466,0.330013014
1,20305467,0.343393734
1,20305468,0.325091904
1,20305469,0.323591629
1,20305470,0.35092625
1,20305471,0.344333802
1,20305472,0.339861134
1,20305473,0.357464931
1,20305474,0.313808728
1,20305475,0.397537104
1,20305476,0.322743426
1,20305477,0.330226861
1,20305478,0.327099672
1,20305479,0.342873693
1,20305480,0.326875754
1,20305481,0.317976749
1,20305482,0.386862804
1,20305483,0.322864299
1,20305484,0.317888097
1,20305485,0.319545147
1,20305486,0.350744094
1,20305487,0.339876131
1,20305488,0.393135391
1,20305489,0.339982622
1,20305490,0.360200561
1,20305491,0.329792743
1,20305492,0.329390037
1,20305493,0.3671092
1,20305494,0.361647584
1,20305495,0.347409748
1,20305496,0.374887278
1,20305497,0.32618066
1,20305498,0.330660557
1,20305499,0.314363836
1,20305500,0.325368736
1,20305501,0.324700268
1,20305502,0.37112496
1,20305503,0.349690331
1,20305504,0.346008409
1,20305505,0.329907846
1,20305506,0.324541279
1,20305507,0.317060137
1,20305508,0.389732853
1,20305509,0.339421503
1,20305510,0.322146029
1,20305511,0.309211259
1,20305512,0.30165661
1,20305513,0.327830494
1,20305514,0.369892987
1,20305515,0.33317564
1,20305516,0.30112613
1,20305517,0.344927352
1,20305518,0.376375685
1,20305519,0.350684611
1,20305520,0.329451369
1,20305521,0.298200408
1,20305522,0.315113322
1,20305523,0.33551988
1,20305524,0.303848676
1,20305525,0.316020279
1,20305526,0.34259883
1,20305527,0.336783258
1,20305528,0.363393581
1,20305529,0.346210324
1,20305530,0.377523371
1,20305531,0.326854896
1,20305532,0.372046761
1,20305533,0.339022665
1,20305534,0.307165472
1,20305535,0.286534627
1,20305536,0.317757413
1,20305537,0.286460874
1,20305538,0.307248975
1,20305539,0.353367678
1,20305540,0.368488651
1,20305541,0.369741568
1,20305542,0.324312607
1,20305543,0.333832353
1,20305544,0.39108591
1,20305545,0.365905216
1,20305546,0.351579993
1,20305547,0.338750564
1,20305548,0.328580075
1,20305549,0.323664146
1,20305550,0.359120107
1,20305551,0.31637655
1,20305552,0.36699752
1,20305553,0.313745434
1,20305554,0.314899059
1,20305555,0.366788833
1,20305556,0.385380329
1,20305557,0.342233788
1,20305558,0.308800532
1,20305559,0.303413898
1,20305560,0.318672493
1,20305561,0.359357485
1,20305562,0.36561946
1,20305563,0.32550869
1,20305564,0.367091924
1,20305565,0.298373867
1,20305566,0.326228934
1,20305567,0.338882914
1,20305568,0.332549787
1,20305569,0.292118269
1,20305570,0.3465785
1,20305571,0.379059903
1,20305572,0.34936416
1,20305573,0.375864066
1,20305574,0.346739634
1,20305575,0.327730884
1,20305576,0.376338572
1,20305577,0.357328143
1,20305578,0.333698199
1,20305579,0.373345845
1,20305580,0.335245219
1,20305581,0.342005366
1,20305582,0.292727566
1,20305583,0.316094844
1,20305584,0.343025954
1,20305585,0.293573802
1,20305586,0.358355499
1,20305587,0.356340979
1,20305588,0.334635122
1,20305589,0.358822508
1,20305590,0.365407201
1,20305591,0.299415251
1,20305592,0.359488296
1,20305593,0.325312328
1,20305594,0.336815804
1,20305595,0.292500374
1,20305596,0.390337149
1,20305597,0.321333545
1,20305598,0.326618458
1,20305599,0.345262968
1,20305600,0.348576261
1,20305601,0.343697738
1,20305602,0.34818857
1,20305603,0.322659274
1,20305604,0.380228373
1,20305605,0.316244336
1,20305606,0.318959341
1,20305607,0.359842588
1,20305608,0.341558642
1,20305609,0.299571535
1,20305610,0.338256566
1,20305611,0.278556355
1,20305612,0.354517524
1,20305613,0.335651691
1,20305614,0.301971368
1,20305615,0.393948703
1,20305616,0.362636249
1,20305617,0.327626118
1,20305618,0.365030551
1,20305619,0.330016692
1,20305620,0.336341645
1,20305621,0.322348826
1,20305622,0.335284903
1,20305623,0.340640408
1,20305624,0.333566682
1,20305625,0.349659374
1,20305626,0.358358491
1,20305627,0.325708965
1,20305628,0.31650161
1,20305629,0.325854833
1,20305630,0.372857945
1,20305631,0.306124276
1,20305632,0.32600647
1,20305633,0.341812276
1,20305634,0.316023631
1,20305635,0.35904007
1,20305636,0.314839736
1,20305637,0.342751898
1,20305638,0.308903526
1,20305639,0.300772417
1,20305640,0.324718516
1,20305641,0.279082127
