stage_id,timepoint,availability_derate
1,203009372,1.0
1,203009373,1.0
1,203009374,1.0
1,203009375,1.0
1,203009376,1.0
1,203009377,1.0
1,203009378,1.0
1,203009379,1.0
1,203009380,1.0
1,203009381,1.0
1,203009382,1.0
1,203009383,1.0
1,203009384,1.0
1,203009385,1.0
1,203009386,1.0
1,203009387,1.0
1,203009388,1.0
1,203009389,1.0
1,203009390,1.0
1,203009391,1.0
1,203009392,1.0
1,203009393,1.0
1,203009394,1.0
1,203009395,1.0
1,203009396,1.0
1,203009401,1.0
1,203009402,1.0
1,203009403,1.0
1,203009404,1.0
1,203009405,1.0
1,203009406,1.0
1,203009407,1.0
1,203009408,1.0
1,203009409,1.0
1,203009410,1.0
1,203009411,1.0
1,203009412,1.0
1,203009413,1.0
1,203009414,1.0
1,203009415,1.0
1,203009416,1.0
1,203009417,1.0
1,203009418,1.0
1,203009419,1.0
1,203009420,1.0
1,203009421,1.0
1,203009422,1.0
1,203009423,1.0
1,203009424,1.0
1,203009425,1.0
1,203009426,1.0
1,203009427,1.0
1,203009428,1.0
1,203009429,1.0
1,203009430,1.0
1,203009431,1.0
1,203009432,1.0
1,203009433,1.0
1,203009434,1.0
1,203009435,1.0
1,203009436,1.0
1,203009437,1.0
1,203009438,1.0
1,203009439,1.0
1,203009440,1.0
1,203009441,1.0
1,203009442,1.0
1,203009443,1.0
1,203009444,1.0
1,203009445,1.0
1,203009446,1.0
1,203009447,1.0
1,203009448,1.0
1,203009449,1.0
1,203009450,1.0
1,203009451,1.0
1,203009452,1.0
1,203009453,1.0
1,203009454,1.0
1,203009455,1.0
1,203009456,1.0
1,203009457,1.0
1,203009458,1.0
1,203009459,1.0
1,203009460,1.0
1,203009461,1.0
1,203009462,1.0
1,203009463,1.0
1,203009464,1.0
1,203009465,1.0
1,203009466,1.0
1,203009467,1.0
1,203009468,1.0
1,203009469,1.0
1,203009470,1.0
1,203009471,1.0
1,203009472,1.0
1,203009473,1.0
1,203009474,1.0
1,203009475,1.0
1,203009476,1.0
1,203009477,1.0
1,203009478,1.0
1,203009479,1.0
1,203009480,1.0
1,203009481,1.0
1,203009482,1.0
1,203009483,1.0
1,203009484,1.0
1,203009485,1.0
1,203009486,1.0
1,203009487,1.0
1,203009488,1.0
1,203009489,1.0
1,203009490,1.0
1,203009491,1.0
1,203009492,1.0
1,203009493,1.0
1,203009494,1.0
1,203009495,1.0
1,203009496,1.0
1,203009501,1.0
1,203009502,1.0
1,203009503,1.0
1,203009504,1.0
1,203009505,1.0
1,203009506,1.0
1,203009507,1.0
1,203009508,1.0
1,203009509,1.0
1,203009510,1.0
1,203009511,1.0
1,203009512,1.0
1,203009513,1.0
1,203009514,1.0
1,203009515,1.0
1,203009516,1.0
1,203009517,1.0
1,203009518,1.0
1,203009519,1.0
1,203009520,1.0
1,203009521,1.0
1,203009522,1.0
1,203009523,1.0
1,203009524,1.0
1,203009525,1.0
1,203009526,1.0
1,203009527,1.0
1,203009528,1.0
1,203009529,1.0
1,203009530,1.0
1,203009531,1.0
1,203009532,1.0
1,203009533,1.0
1,203009534,1.0
1,203009535,1.0
1,203009536,1.0
1,203009537,1.0
1,203009538,1.0
1,203009539,1.0
1,203009540,1.0
1,203009541,1.0
1,203009542,1.0
1,203009543,1.0
1,203009544,1.0
1,203009545,1.0
1,203009546,1.0
1,203009547,1.0
1,203009548,1.0
1,203009549,1.0
1,203009550,1.0
1,203009551,1.0
1,203009552,1.0
1,203009553,1.0
1,203009554,1.0
1,203009555,1.0
1,203009556,1.0
1,203009557,1.0
1,203009558,1.0
1,203009559,1.0
1,203009560,1.0
1,203009561,1.0
1,203009562,1.0
1,203009563,1.0
1,203009564,1.0
1,203009565,1.0
1,203009566,1.0
1,203009567,1.0
1,203009568,1.0
1,203009569,1.0
1,203009570,1.0
1,203009571,1.0
1,203009572,1.0
1,203009573,1.0
1,203009574,1.0
1,203009575,1.0
1,203009576,1.0
1,203009577,1.0
1,203009578,1.0
1,203009579,1.0
1,203009580,1.0
1,203009581,1.0
1,203009582,1.0
1,203009583,1.0
1,203009584,1.0
1,203009585,1.0
1,203009586,1.0
1,203009587,1.0
1,203009588,1.0
1,203009589,1.0
1,203009590,1.0
1,203009591,1.0
1,203009592,1.0
1,203009593,0.0
1,203009594,0.0
1,203009595,0.0
1,203009596,0.0
1,203009601,0.0
1,203009602,0.0
1,203009603,0.0
1,203009604,0.0
1,203009605,0.0
1,203009606,0.0
1,203009607,0.0
1,203009608,0.0
1,203009609,0.0
1,203009610,0.0
1,203009611,0.0
1,203009612,0.0
1,203009613,0.0
1,203009614,0.0
1,203009615,0.0
1,203009616,0.0
1,203009617,0.0
1,203009618,0.0
1,203009619,0.0
1,203009620,0.0
1,203009621,0.0
1,203009622,0.0
1,203009623,0.0
1,203009624,0.0
1,203009625,0.0
1,203009626,0.0
1,203009627,0.0
1,203009628,0.0
1,203009629,0.0
1,203009630,0.0
1,203009631,0.0
1,203009632,0.0
1,203009633,0.0
1,203009634,0.0
1,203009635,0.0
1,203009636,0.0
1,203009637,0.0
1,203009638,0.0
1,203009639,0.0
1,203009640,0.0
1,203009641,0.0
1,203009642,0.0
1,203009643,0.0
1,203009644,0.0
1,203009645,0.0
1,203009646,0.0
1,203009647,0.0
1,203009648,0.0
1,203009649,0.0
1,203009650,0.0
1,203009651,0.0
1,203009652,0.0
1,203009653,0.0
1,203009654,0.0
1,203009655,0.0
1,203009656,0.0
1,203009657,0.0
1,203009658,0.0
1,203009659,0.0
1,203009660,0.0
1,203009661,0.0
1,203009662,0.0
1,203009663,0.0
1,203009664,0.0
1,203009665,0.0
1,203009666,0.0
1,203009667,0.0
1,203009668,0.0
1,203009669,0.0
1,203009670,0.0
1,203009671,0.0
1,203009672,0.0
1,203009673,0.0
1,203009674,0.0
1,203009675,0.0
1,203009676,0.0
1,203009677,0.0
1,203009678,0.0
1,203009679,0.0
1,203009680,0.0
1,203009681,0.0
1,203009682,0.0
1,203009683,0.0
1,203009684,0.0
1,203009685,0.0
1,203009686,0.0
1,203009687,0.0
1,203009688,0.0
1,203009689,0.0
1,203009690,0.0
1,203009691,0.0
1,203009692,0.0
1,203009693,0.0
1,203009694,0.0
1,203009695,0.0
1,203009696,0.0
1,203009701,0.0
1,203009702,0.0
1,203009703,0.0
1,203009704,0.0
1,203009705,0.0
1,203009706,0.0
1,203009707,0.0
1,203009708,0.0
1,203009709,0.0
1,203009710,0.0
1,203009711,0.0
1,203009712,0.0
1,203009713,0.0
1,203009714,0.0
1,203009715,0.0
1,203009716,0.0
1,203009717,0.0
1,203009718,0.0
1,203009719,0.0
1,203009720,0.0
1,203009721,0.0
1,203009722,0.0
1,203009723,0.0
1,203009724,0.0
1,203009725,0.0
1,203009726,0.0
1,203009727,0.0
1,203009728,0.0
1,203009729,0.0
1,203009730,0.0
1,203009731,0.0
1,203009732,0.0
1,203009733,0.0
1,203009734,0.0
1,203009735,0.0
1,203009736,0.0
1,203009737,0.0
1,203009738,0.0
1,203009739,0.0
1,203009740,0.0
1,203009741,0.0
1,203009742,0.0
1,203009743,0.0
1,203009744,0.0
1,203009745,0.0
1,203009746,0.0
1,203009747,0.0
1,203009748,0.0
1,203009749,0.0
1,203009750,0.0
1,203009751,0.0
1,203009752,0.0
1,203009753,0.0
1,203009754,0.0
1,203009755,0.0
1,203009756,0.0
1,203009757,0.0
1,203009758,0.0
1,203009759,0.0
1,203009760,0.0
1,203009761,0.0
1,203009762,0.0
1,203009763,0.0
1,203009764,0.0
1,203009765,0.0
1,203009766,0.0
1,203009767,0.0
1,203009768,0.0
1,203009769,0.0
1,203009770,0.0
1,203009771,0.0
1,203009772,0.0
1,203009773,0.0
1,203009774,0.0
1,203009775,0.0
1,203009776,0.0
1,203009777,0.0
1,203009778,0.0
1,203009779,0.0
1,203009780,0.0
1,203009781,0.0
1,203009782,0.0
1,203009783,0.0
1,203009784,0.0
1,203009785,0.0
1,203009786,0.0
1,203009787,0.0
1,203009788,0.0
1,203009789,0.0
1,203009790,0.0
1,203009791,0.0
1,203009792,0.0
1,203009793,0.0
1,203009794,0.0
1,203009795,0.0
1,203009796,0.0
1,203009801,0.0
1,203009802,0.0
1,203009803,0.0
1,203009804,0.0
1,203009805,0.0
1,203009806,0.0
1,203009807,0.0
1,203009808,0.0
1,203009809,0.0
1,203009810,0.0
1,203009811,0.0
1,203009812,0.0
1,203009813,0.0
1,203009814,0.0
1,203009815,0.0
1,203009816,0.0
1,203009817,0.0
1,203009818,0.0
1,203009819,0.0
1,203009820,0.0
1,203009821,0.0
1,203009822,0.0
1,203009823,0.0
1,203009824,0.0
1,203009825,0.0
1,203009826,0.0
1,203009827,0.0
1,203009828,0.0
1,203009829,0.0
1,203009830,0.0
1,203009831,0.0
1,203009832,0.0
1,203009833,0.0
1,203009834,0.0
1,203009835,0.0
1,203009836,0.0
1,203009837,0.0
1,203009838,0.0
1,203009839,0.0
1,203009840,0.0
1,203009841,0.0
1,203009842,0.0
1,203009843,0.0
1,203009844,0.0
1,203009845,0.0
1,203009846,0.0
1,203009847,0.0
1,203009848,0.0
1,203009849,0.0
1,203009850,0.0
1,203009851,0.0
1,203009852,0.0
1,203009853,0.0
1,203009854,0.0
1,203009855,0.0
1,203009856,0.0
1,203009857,0.0
1,203009858,0.0
1,203009859,0.0
1,203009860,0.0
1,203009861,0.0
1,203009862,0.0
1,203009863,0.0
1,203009864,0.0
1,203009865,0.0
1,203009866,0.0
1,203009867,0.0
1,203009868,0.0
1,203009869,0.0
1,203009870,0.0
1,203009871,0.0
1,203009872,0.0
1,203009873,0.0
1,203009874,0.0
1,203009875,0.0
1,203009876,0.0
1,203009877,0.0
1,203009878,0.0
1,203009879,0.0
1,203009880,0.0
1,203009881,0.0
1,203009882,0.0
1,203009883,0.0
1,203009884,0.0
1,203009885,0.0
1,203009886,0.0
1,203009887,0.0
1,203009888,0.0
1,203009889,0.0
1,203009890,0.0
1,203009891,0.0
1,203009892,0.0
1,203009893,0.0
1,203009894,0.0
1,203009895,0.0
1,203009896,0.0
1,203009901,0.0
1,203009902,0.0
1,203009903,0.0
1,203009904,0.0
1,203009905,0.0
1,203009906,0.0
1,203009907,0.0
1,203009908,0.0
1,203009909,0.0
1,203009910,0.0
1,203009911,0.0
1,203009912,0.0
1,203009913,0.0
1,203009914,0.0
1,203009915,0.0
1,203009916,0.0
1,203009917,0.0
1,203009918,0.0
1,203009919,0.0
1,203009920,0.0
1,203009921,0.0
1,203009922,0.0
1,203009923,0.0
1,203009924,0.0
1,203009925,0.0
1,203009926,0.0
1,203009927,0.0
1,203009928,0.0
1,203009929,0.0
1,203009930,0.0
1,203009931,0.0
1,203009932,0.0
1,203009933,0.0
1,203009934,1.0
1,203009935,1.0
1,203009936,1.0
1,203009937,1.0
1,203009938,1.0
1,203009939,1.0
1,203009940,1.0
1,203009941,1.0
1,203009942,1.0
1,203009943,1.0
1,203009944,1.0
1,203009945,1.0
1,203009946,1.0
1,203009947,1.0
1,203009948,1.0
1,203009949,1.0
1,203009950,1.0
1,203009951,1.0
1,203009952,1.0
1,203009953,1.0
1,203009954,1.0
1,203009955,1.0
1,203009956,1.0
1,203009957,1.0
1,203009958,1.0
1,203009959,1.0
1,203009960,1.0
1,203009961,1.0
1,203009962,1.0
1,203009963,1.0
1,203009964,1.0
1,203009965,1.0
1,203009966,1.0
1,203009967,1.0
1,203009968,1.0
1,203009969,1.0
1,203009970,1.0
1,203009971,1.0
1,203009972,1.0
1,203009973,1.0
1,203009974,1.0
1,203009975,1.0
1,203009976,1.0
1,203009977,1.0
1,203009978,1.0
1,203009979,1.0
1,203009980,1.0
1,203009981,1.0
1,203009982,1.0
1,203009983,1.0
1,203009984,1.0
1,203009985,1.0
1,203009986,1.0
1,203009987,1.0
1,203009988,1.0
1,203009989,1.0
1,203009990,1.0
1,203009991,1.0
1,203009992,1.0
1,203009993,1.0
1,203009994,1.0
1,203009995,1.0
1,203009996,1.0
1,203010001,1.0
1,203010002,1.0
1,203010003,1.0
1,203010004,1.0
1,203010005,1.0
1,203010006,1.0
1,203010007,1.0
1,203010008,1.0
1,203010009,1.0
1,203010010,1.0
1,203010011,1.0
1,203010012,1.0
1,203010013,1.0
1,203010014,1.0
1,203010015,1.0
1,203010016,1.0
1,203010017,1.0
1,203010018,1.0
1,203010019,1.0
1,203010020,1.0
1,203010021,1.0
1,203010022,1.0
1,203010023,1.0
1,203010024,1.0
1,203010025,1.0
1,203010026,1.0
1,203010027,1.0
1,203010028,1.0
1,203010029,1.0
1,203010030,1.0
1,203010031,1.0
1,203010032,1.0
1,203010033,1.0
1,203010034,1.0
1,203010035,1.0
1,203010036,1.0
1,203010037,1.0
1,203010038,1.0
1,203010039,1.0
1,203010040,1.0
1,203010041,1.0
1,203010042,1.0
1,203010043,1.0
1,203010044,1.0
1,203010045,1.0
1,203010046,1.0
1,203010047,1.0
1,203010048,1.0
1,203010049,1.0
1,203010050,1.0
1,203010051,1.0
1,203010052,1.0
1,203010053,1.0
1,203010054,1.0
1,203010055,1.0
1,203010056,1.0
1,203010057,1.0
1,203010058,1.0
1,203010059,1.0
1,203010060,1.0
1,203010061,1.0
1,203010062,1.0
1,203010063,1.0
1,203010064,1.0
1,203010065,1.0
1,203010066,1.0
1,203010067,1.0
1,203010068,1.0
1,203010069,1.0
1,203010070,1.0
1,203010071,1.0
1,203010072,1.0
1,203010073,1.0
1,203010074,1.0
1,203010075,1.0
1,203010076,1.0
1,203010077,1.0
1,203010078,1.0
1,203010079,1.0
1,203010080,1.0
1,203010081,1.0
1,203010082,1.0
1,203010083,1.0
1,203010084,1.0
1,203010085,1.0
1,203010086,1.0
1,203010087,1.0
1,203010088,1.0
1,203010089,1.0
1,203010090,1.0
1,203010091,1.0
1,203010092,1.0
1,203010093,1.0
1,203010094,1.0
1,203010095,1.0
1,203010096,1.0
1,203010101,1.0
1,203010102,1.0
1,203010103,1.0
1,203010104,1.0
1,203010105,1.0
1,203010106,1.0
1,203010107,1.0
1,203010108,1.0
1,203010109,1.0
1,203010110,1.0
1,203010111,1.0
1,203010112,1.0
1,203010113,1.0
1,203010114,1.0
1,203010115,1.0
1,203010116,1.0
1,203010117,1.0
1,203010118,1.0
1,203010119,1.0
1,203010120,1.0
1,203010121,1.0
1,203010122,1.0
1,203010123,1.0
1,203010124,1.0
1,203010125,1.0
1,203010126,1.0
1,203010127,1.0
1,203010128,1.0
1,203010129,1.0
1,203010130,1.0
1,203010131,1.0
1,203010132,1.0
1,203010133,1.0
1,203010134,1.0
1,203010135,1.0
1,203010136,1.0
1,203010137,1.0
1,203010138,1.0
1,203010139,1.0
1,203010140,1.0
1,203010141,1.0
1,203010142,1.0
1,203010143,1.0
1,203010144,1.0
1,203010145,1.0
1,203010146,1.0
1,203010147,1.0
1,203010148,1.0
1,203010149,1.0
1,203010150,1.0
1,203010151,1.0
1,203010152,1.0
1,203010153,1.0
1,203010154,1.0
1,203010155,1.0
1,203010156,1.0
1,203010157,1.0
1,203010158,1.0
1,203010159,1.0
1,203010160,1.0
1,203010161,1.0
1,203010162,1.0
1,203010163,1.0
1,203010164,1.0
1,203010165,1.0
1,203010166,1.0
1,203010167,1.0
1,203010168,1.0
1,203010169,1.0
1,203010170,1.0
1,203010171,1.0
1,203010172,1.0
1,203010173,1.0
1,203010174,1.0
1,203010175,1.0
1,203010176,1.0
1,203010177,1.0
1,203010178,1.0
1,203010179,1.0
1,203010180,1.0
1,203010181,1.0
1,203010182,1.0
1,203010183,1.0
1,203010184,1.0
1,203010185,1.0
1,203010186,1.0
1,203010187,1.0
1,203010188,1.0
1,203010189,1.0
1,203010190,1.0
1,203010191,1.0
1,203010192,1.0
1,203010193,1.0
1,203010194,1.0
1,203010195,1.0
1,203010196,1.0
1,203010201,1.0
1,203010202,1.0
1,203010203,1.0
1,203010204,1.0
1,203010205,1.0
1,203010206,1.0
1,203010207,1.0
1,203010208,1.0
1,203010209,1.0
1,203010210,1.0
1,203010211,1.0
1,203010212,1.0
1,203010213,1.0
1,203010214,1.0
1,203010215,1.0
1,203010216,1.0
1,203010217,1.0
1,203010218,1.0
1,203010219,1.0
1,203010220,1.0
1,203010221,1.0
1,203010222,1.0
1,203010223,1.0
1,203010224,1.0
1,203010225,1.0
1,203010226,1.0
1,203010227,1.0
1,203010228,1.0
1,203010229,1.0
1,203010230,1.0
1,203010231,1.0
1,203010232,1.0
1,203010233,1.0
1,203010234,1.0
1,203010235,1.0
1,203010236,1.0
1,203010237,1.0
1,203010238,1.0
1,203010239,1.0
1,203010240,1.0
1,203010241,1.0
1,203010242,1.0
1,203010243,1.0
1,203010244,1.0
1,203010245,1.0
1,203010246,1.0
1,203010247,1.0
1,203010248,1.0
1,203010249,1.0
1,203010250,1.0
1,203010251,1.0
1,203010252,1.0
1,203010253,1.0
1,203010254,1.0
1,203010255,1.0
1,203010256,1.0
1,203010257,1.0
1,203010258,1.0
1,203010259,1.0
1,203010260,1.0
1,203010261,1.0
1,203010262,1.0
1,203010263,1.0
1,203010264,1.0
1,203010265,1.0
1,203010266,1.0
1,203010267,1.0
1,203010268,1.0
1,203010269,1.0
1,203010270,1.0
1,203010271,1.0
1,203010272,1.0
1,203010273,1.0
1,203010274,1.0
1,203010275,1.0
1,203010276,1.0
1,203010277,1.0
1,203010278,1.0
1,203010279,1.0
1,203010280,1.0
1,203010281,1.0
1,203010282,1.0
1,203010283,1.0
1,203010284,1.0
1,203010285,1.0
1,203010286,1.0
1,203010287,1.0
1,203010288,1.0
1,203010289,1.0
1,203010290,1.0
1,203010291,1.0
1,203010292,1.0
1,203010293,1.0
1,203010294,1.0
1,203010295,1.0
1,203010296,1.0
1,203010301,1.0
1,203010302,1.0
1,203010303,1.0
1,203010304,1.0
1,203010305,1.0
1,203010306,1.0
1,203010307,1.0
1,203010308,1.0
1,203010309,1.0
1,203010310,1.0
1,203010311,1.0
1,203010312,1.0
1,203010313,1.0
1,203010314,1.0
1,203010315,1.0
1,203010316,1.0
1,203010317,1.0
1,203010318,1.0
1,203010319,1.0
1,203010320,1.0
1,203010321,1.0
1,203010322,1.0
1,203010323,1.0
1,203010324,1.0
1,203010325,1.0
1,203010326,1.0
1,203010327,1.0
1,203010328,1.0
1,203010329,1.0
1,203010330,1.0
1,203010331,1.0
1,203010332,1.0
1,203010333,1.0
1,203010334,1.0
1,203010335,1.0
1,203010336,1.0
1,203010337,1.0
1,203010338,1.0
1,203010339,1.0
1,203010340,1.0
1,203010341,1.0
1,203010342,1.0
1,203010343,1.0
1,203010344,1.0
1,203010345,1.0
1,203010346,1.0
1,203010347,1.0
1,203010348,1.0
1,203010349,1.0
1,203010350,1.0
1,203010351,1.0
1,203010352,1.0
1,203010353,1.0
1,203010354,1.0
1,203010355,1.0
1,203010356,1.0
1,203010357,1.0
1,203010358,1.0
1,203010359,1.0
1,203010360,1.0
1,203010361,1.0
1,203010362,1.0
1,203010363,1.0
1,203010364,1.0
1,203010365,1.0
1,203010366,1.0
1,203010367,1.0
1,203010368,1.0
1,203010369,1.0
1,203010370,1.0
1,203010371,1.0
1,203010372,1.0
1,203010373,1.0
1,203010374,1.0
1,203010375,1.0
1,203010376,1.0
1,203010377,1.0
1,203010378,1.0
1,203010379,1.0
1,203010380,1.0
1,203010381,1.0
1,203010382,1.0
1,203010383,1.0
1,203010384,1.0
1,203010385,1.0
1,203010386,1.0
1,203010387,1.0
1,203010388,1.0
1,203010389,1.0
1,203010390,1.0
1,203010391,1.0
1,203010392,1.0
1,203010393,1.0
1,203010394,1.0
1,203010395,1.0
1,203010396,1.0
1,203010401,1.0
1,203010402,1.0
1,203010403,1.0
1,203010404,1.0
1,203010405,1.0
1,203010406,1.0
1,203010407,1.0
1,203010408,1.0
1,203010409,1.0
1,203010410,1.0
1,203010411,1.0
1,203010412,1.0
1,203010413,1.0
1,203010414,1.0
1,203010415,1.0
1,203010416,1.0
1,203010417,1.0
1,203010418,1.0
1,203010419,1.0
1,203010420,1.0
1,203010421,1.0
1,203010422,1.0
1,203010423,1.0
1,203010424,1.0
1,203010425,1.0
1,203010426,1.0
1,203010427,1.0
1,203010428,1.0
1,203010429,1.0
1,203010430,1.0
1,203010431,1.0
1,203010432,1.0
1,203010433,1.0
1,203010434,1.0
1,203010435,1.0
1,203010436,1.0
1,203010437,1.0
1,203010438,1.0
1,203010439,1.0
1,203010440,1.0
1,203010441,1.0
1,203010442,1.0
1,203010443,1.0
1,203010444,1.0
1,203010445,1.0
1,203010446,1.0
1,203010447,1.0
1,203010448,1.0
1,203010449,1.0
1,203010450,1.0
1,203010451,1.0
1,203010452,1.0
1,203010453,1.0
1,203010454,1.0
1,203010455,1.0
1,203010456,1.0
1,203010457,1.0
1,203010458,1.0
1,203010459,1.0
1,203010460,1.0
1,203010461,1.0
1,203010462,1.0
1,203010463,1.0
1,203010464,1.0
1,203010465,1.0
1,203010466,1.0
1,203010467,1.0
1,203010468,1.0
1,203010469,1.0
1,203010470,1.0
1,203010471,1.0
1,203010472,1.0
1,203010473,1.0
1,203010474,1.0
1,203010475,1.0
1,203010476,1.0
1,203010477,1.0
1,203010478,1.0
1,203010479,1.0
1,203010480,1.0
1,203010481,1.0
1,203010482,1.0
1,203010483,1.0
1,203010484,1.0
1,203010485,1.0
1,203010486,1.0
1,203010487,1.0
1,203010488,1.0
1,203010489,1.0
1,203010490,1.0
1,203010491,1.0
1,203010492,1.0
1,203010493,1.0
1,203010494,1.0
1,203010495,1.0
1,203010496,1.0
1,203010501,1.0
1,203010502,1.0
1,203010503,1.0
1,203010504,1.0
1,203010505,1.0
1,203010506,1.0
1,203010507,1.0
1,203010508,1.0
1,203010509,1.0
1,203010510,1.0
1,203010511,1.0
1,203010512,1.0
1,203010513,1.0
1,203010514,1.0
1,203010515,1.0
1,203010516,1.0
1,203010517,1.0
1,203010518,1.0
1,203010519,1.0
1,203010520,1.0
1,203010521,1.0
1,203010522,1.0
1,203010523,1.0
1,203010524,1.0
1,203010525,1.0
1,203010526,1.0
1,203010527,1.0
1,203010528,1.0
1,203010529,1.0
1,203010530,1.0
1,203010531,1.0
1,203010532,1.0
1,203010533,1.0
1,203010534,1.0
1,203010535,1.0
1,203010536,1.0
1,203010537,1.0
1,203010538,1.0
1,203010539,1.0
1,203010540,1.0
1,203010541,1.0
1,203010542,1.0
1,203010543,1.0
1,203010544,1.0
1,203010545,1.0
1,203010546,1.0
1,203010547,1.0
1,203010548,1.0
1,203010549,1.0
1,203010550,1.0
1,203010551,1.0
1,203010552,1.0
1,203010553,1.0
1,203010554,1.0
1,203010555,1.0
1,203010556,1.0
1,203010557,1.0
1,203010558,1.0
1,203010559,1.0
1,203010560,1.0
1,203010561,1.0
1,203010562,1.0
1,203010563,1.0
1,203010564,1.0
1,203010565,1.0
1,203010566,1.0
1,203010567,1.0
1,203010568,1.0
1,203010569,1.0
1,203010570,1.0
1,203010571,1.0
1,203010572,1.0
1,203010573,1.0
1,203010574,1.0
1,203010575,1.0
1,203010576,1.0
1,203010577,1.0
1,203010578,1.0
1,203010579,1.0
1,203010580,1.0
1,203010581,1.0
1,203010582,1.0
1,203010583,1.0
1,203010584,1.0
1,203010585,1.0
1,203010586,1.0
1,203010587,1.0
1,203010588,1.0
1,203010589,1.0
1,203010590,1.0
1,203010591,1.0
1,203010592,1.0
1,203010593,1.0
1,203010594,1.0
1,203010595,1.0
1,203010596,1.0
1,203010601,1.0
1,203010602,1.0
1,203010603,1.0
1,203010604,1.0
1,203010605,1.0
1,203010606,1.0
1,203010607,1.0
1,203010608,1.0
1,203010609,1.0
1,203010610,1.0
1,203010611,1.0
1,203010612,1.0
1,203010613,1.0
1,203010614,1.0
1,203010615,1.0
1,203010616,1.0
1,203010617,1.0
1,203010618,1.0
1,203010619,1.0
1,203010620,1.0
1,203010621,1.0
1,203010622,1.0
1,203010623,1.0
1,203010624,1.0
1,203010625,1.0
1,203010626,1.0
1,203010627,1.0
1,203010628,1.0
1,203010629,1.0
1,203010630,1.0
1,203010631,1.0
1,203010632,1.0
1,203010633,1.0
1,203010634,1.0
1,203010635,1.0
1,203010636,1.0
1,203010637,1.0
1,203010638,1.0
1,203010639,1.0
1,203010640,1.0
1,203010641,1.0
1,203010642,1.0
1,203010643,1.0
1,203010644,1.0
1,203010645,1.0
1,203010646,1.0
1,203010647,1.0
1,203010648,1.0
1,203010649,1.0
1,203010650,1.0
1,203010651,1.0
1,203010652,1.0
1,203010653,1.0
1,203010654,1.0
1,203010655,1.0
1,203010656,1.0
1,203010657,1.0
1,203010658,1.0
1,203010659,1.0
1,203010660,1.0
1,203010661,1.0
1,203010662,1.0
1,203010663,1.0
1,203010664,1.0
1,203010665,1.0
1,203010666,1.0
1,203010667,1.0
1,203010668,1.0
1,203010669,1.0
1,203010670,1.0
1,203010671,1.0
1,203010672,1.0
1,203010673,1.0
1,203010674,1.0
1,203010675,1.0
1,203010676,1.0
1,203010677,1.0
1,203010678,1.0
1,203010679,1.0
1,203010680,1.0
1,203010681,1.0
1,203010682,1.0
1,203010683,1.0
1,203010684,1.0
1,203010685,1.0
1,203010686,1.0
1,203010687,1.0
1,203010688,1.0
1,203010689,1.0
1,203010690,1.0
1,203010691,1.0
1,203010692,1.0
1,203010693,1.0
1,203010694,1.0
1,203010695,1.0
1,203010696,1.0
1,203010701,1.0
1,203010702,1.0
1,203010703,1.0
1,203010704,1.0
1,203010705,1.0
1,203010706,1.0
1,203010707,1.0
1,203010708,1.0
1,203010709,1.0
1,203010710,1.0
1,203010711,1.0
1,203010712,1.0
1,203010713,1.0
1,203010714,1.0
1,203010715,1.0
1,203010716,1.0
1,203010717,1.0
1,203010718,1.0
1,203010719,1.0
1,203010720,1.0
1,203010721,1.0
1,203010722,1.0
1,203010723,1.0
1,203010724,1.0
1,203010725,1.0
1,203010726,1.0
1,203010727,1.0
1,203010728,1.0
1,203010729,1.0
1,203010730,1.0
1,203010731,1.0
1,203010732,1.0
1,203010733,1.0
1,203010734,1.0
1,203010735,1.0
1,203010736,1.0
1,203010737,1.0
1,203010738,1.0
1,203010739,1.0
1,203010740,1.0
1,203010741,1.0
1,203010742,1.0
1,203010743,1.0
1,203010744,1.0
1,203010745,1.0
1,203010746,1.0
1,203010747,1.0
1,203010748,1.0
1,203010749,1.0
1,203010750,1.0
1,203010751,1.0
1,203010752,1.0
1,203010753,1.0
1,203010754,1.0
1,203010755,1.0
1,203010756,1.0
1,203010757,1.0
1,203010758,1.0
1,203010759,1.0
1,203010760,1.0
1,203010761,1.0
1,203010762,1.0
1,203010763,1.0
1,203010764,1.0
1,203010765,1.0
1,203010766,1.0
1,203010767,1.0
1,203010768,1.0
1,203010769,1.0
1,203010770,1.0
1,203010771,1.0
1,203010772,1.0
1,203010773,1.0
1,203010774,1.0
1,203010775,1.0
1,203010776,1.0
1,203010777,1.0
1,203010778,1.0
1,203010779,1.0
1,203010780,1.0
1,203010781,1.0
1,203010782,1.0
1,203010783,1.0
1,203010784,1.0
1,203010785,1.0
1,203010786,1.0
1,203010787,1.0
1,203010788,1.0
1,203010789,1.0
1,203010790,1.0
1,203010791,1.0
1,203010792,1.0
1,203010793,1.0
1,203010794,1.0
1,203010795,1.0
1,203010796,1.0
1,203010801,1.0
1,203010802,1.0
1,203010803,1.0
1,203010804,1.0
1,203010805,1.0
1,203010806,1.0
1,203010807,1.0
1,203010808,1.0
1,203010809,1.0
1,203010810,1.0
1,203010811,1.0
1,203010812,1.0
1,203010813,1.0
1,203010814,1.0
1,203010815,1.0
1,203010816,1.0
1,203010817,1.0
1,203010818,1.0
1,203010819,1.0
1,203010820,1.0
1,203010821,1.0
1,203010822,1.0
1,203010823,1.0
1,203010824,1.0
1,203010825,1.0
1,203010826,1.0
1,203010827,1.0
1,203010828,1.0
1,203010829,1.0
